ID,k__Bacteria_0;p__;c__;o__;f__;g__;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes_0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__adolescentis_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__copri_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__stercorea_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__putredinis_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__crossotus_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__eutactus_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__faecis_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__formicilis_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__bromii_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium_0;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae_0;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella_0;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae_0;g__;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae_0;g__;s__,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila_0
ERR2730352,1.57680135181884,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,0.922864415303834,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,0.380052570049132,2.2645492058743,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,1.21665196052766,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,0.450617425996521,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730353,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,0.161996809449915,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,1.30940601376456,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,0.57016135314282,0.40121256981866,0.896147675075219,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730354,-0.0859564798627341,-0.0295956780053369,0.165311818044793,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.583097967684925,-0.0585044144995542,-0.18616145974515,0.450617425996521,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730355,-0.0859564798627341,-0.0295956780053369,0.673467306504424,0.897807527968104,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,0.719347065808396,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,0.720180580571382,-0.145245010083005,-0.0722339636802232,0.696606160436881,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730356,-0.0859564798627341,-0.0295956780053369,0.854521985091655,1.46919869952961,0.622898821246427,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.583097967684925,-0.0585044144995542,0.151591342943571,0.206410347043375,1.51751282159857,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,0.967731669941122,-0.0270564000218085,0.812072165012606,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730357,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,2.92011847664384,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,-0.403922170250577,0.739361571214925,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,0.299065562804343
ERR2730358,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,1.50011590873772,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.436969932006687,-0.0585044144995542,-0.18616145974515,0.40121256981866,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730359,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,1.06001603968451,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,0.450617425996521,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,0.757703411829992
ERR2730360,1.97850150936418,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.583097967684925,-0.0585044144995542,-0.18616145974515,0.40121256981866,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730361,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,0.935825350951968,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730362,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,0.726569770159866,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,0.339264474549067,0.206410347043375,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,0.70474261237479,-0.073661015217103,-0.0270564000218085,0.87165785499685,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730363,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,0.384424329247087,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,0.247427004774541,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,0.255487476812293,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730364,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,1.16189200136125,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.583097967684925,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730365,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,2.43723421623807,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730367,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,0.556970307538118,-0.0403207991742299,-0.0255486323123004,2.19322559120136,1.11204736662476,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,1.19022669525704,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730368,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,1.859060962847,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,2.334831327303,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730369,-0.0859564798627341,-0.0295956780053369,0.489822909558297,-0.143585157190121,0.263002166361624,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.692242437109993,-0.0585044144995542,0.014753383035563,0.867740751040898,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730370,-0.0859564798627341,-0.0295956780053369,0.165311818044793,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,0.692363576122802,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,0.666825908260185,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730371,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,1.88752970160388,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730372,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,0.854425842843801,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,0.772403921399287,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.692242437109993,-0.0585044144995542,0.339264474549067,0.720180580571382,0.739361571214925,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,1.34265588307227,-0.0267532597416709,-0.126903169467938
ERR2730373,1.11816350279319,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,0.772403921399287,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730374,-0.0859564798627341,-0.0295956780053369,0.357197344283706,-0.143585157190121,0.556970307538118,1.001071885984,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.436969932006687,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,1.58572745669793,0.426721283648589,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730375,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,1.05267383977508,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,0.599609522885904,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,-0.403922170250577,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730376,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,0.384424329247087,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,0.890198617008407,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,0.80900898616787,0.91409118672635,-0.0585044144995542,0.151591342943571,0.494971702147759,0.957417331814142,-0.0722339636802232,0.84787383576753,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730377,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,0.247427004774541,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,0.40121256981866,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730378,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,1.258175402303,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,0.540490936411756,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,0.436969932006687,-0.0585044144995542,-0.18616145974515,0.206410347043375,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730379,-0.0859564798627341,2.49023231577038,-0.18687070006657,-0.143585157190121,0.263002166361624,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,0.772403921399287,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,1.22223886525983,1.23643162047308,0.78572816627674,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,-0.18616145974515,0.345457337563042,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,1.05692513048615,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730380,1.32901686810808,-0.0295956780053369,-0.18687070006657,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,0.772403921399287,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,0.255487476812293,-0.403922170250577,-0.145245010083005,-0.0722339636802232,0.696606160436881,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730381,-0.0859564798627341,-0.0295956780053369,0.673467306504424,-0.143585157190121,-0.186966842314424,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,0.563696966995259,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,1.09855264844967,1.41576409870421,-0.262000072329332,-0.0585044144995542,0.469880344049058,-0.156137686539821,-0.145245010083005,0.70591728670342,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
ERR2730382,-0.0859564798627341,-0.0295956780053369,-0.18687070006657,-0.143585157190121,0.384424329247087,-0.0403207991742299,-0.0255486323123004,-0.118528269854391,-0.0640438924309182,-0.0853448207707794,-0.0301309705525152,-0.112202659898643,-0.023463608734783,-0.0422279812946752,-0.0569279196240837,-0.022704260611528,-0.0999804294740896,-0.296641039575735,-0.143690759437553,-0.0963311611754184,-0.0512622051992049,-0.0187710645860366,-0.105567334206257,-0.0755975951300607,-0.262000072329332,-0.0585044144995542,0.95813796488668,0.345457337563042,-0.145245010083005,-0.0722339636802232,-0.0815450899467628,-0.020955317274768,-0.0734086380088541,-0.073661015217103,-0.0270564000218085,-0.117346760701687,-0.0435457223285226,-0.0267532597416709,-0.126903169467938
